"Date","count","run","byDay","year","doy","prop","cumul_prop","pred","tempF","tempC","incubDays","EmergDate"
2018-11-28,11,"fall",242,"2018",332,0.00494159928122192,0.971698113207547,0.951457853564628,53.8708333333333,12.150462962963,74.5863251060845,317
2019-11-28,141,"fall",242,"2019",332,0.040193842645382,0.960091220068415,0.935040341551059,50.7,10.3888888888889,90.2941998627976,332
2020-11-28,0,"fall",242,"2020",333,0,0.936153846153846,0.940209146429065,53.7791666666667,12.099537037037,74.9812803203992,317
2021-11-28,0,"fall",242,"2021",332,0,0.988888888888889,0.984805185569364,55.0208333333333,12.7893518518519,69.8839058692505,312
2022-11-28,2,"fall",242,"2022",332,0.00258732212160414,0.979301423027167,0.974123848044898,54.1541666666667,12.3078703703704,73.3849541283534,315
2023-11-28,0,"fall",242,"2023",332,0,0.83265306122449,0.87974135428572,49,9.44444444444444,100.827356105597,343
2003-11-29,0,"fall",243,"2003",333,0,0.929033864541833,0.950673579112981,52.7541666666667,11.5300925925926,79.6181501107824,323
2004-11-29,0,"fall",243,"2004",334,0,0.879293424926398,0.918700554594715,54.55,12.5277777777778,71.7542509102882,315
2005-11-29,281,"fall",243,"2005",333,0.046148792905239,0.794054853013631,0.864948381174101,53.4166666666667,11.8981481481481,76.5740643137398,320
2006-11-29,307,"fall",243,"2006",333,0.0467488959951272,0.738693467336683,0.854135722330845,51.6166666666667,10.8981481481481,85.2818679372778,328
2007-11-29,0,"fall",243,"2007",333,0,0.890683229813665,0.953188758403524,54.4458333333333,12.4699074074074,72.1781101095291,315
2008-11-29,0,"fall",243,"2008",334,0,0.967614011896894,0.972179854413448,55.4541666666667,13.0300925925926,68.2259736690557,311
2009-11-29,0,"fall",243,"2009",333,0,0.834541062801932,0.944713016177863,54.5916666666667,12.5509259259259,71.5857447369461,315
2010-11-29,0,"fall",243,"2010",333,0,0.914642153644123,0.938801097034209,50.9083333333333,10.5046296296296,89.1172098827932,332
2011-11-29,8,"fall",243,"2011",333,0.00536912751677852,0.828859060402685,0.893382070769584,51.2333333333333,10.6851851851852,87.3262300865807,330
2012-11-29,5,"fall",243,"2012",334,0.00108601216333623,0.990443092962641,0.966926588493861,53.1333333333333,11.7407407407407,77.854346875568,321
2013-11-29,0,"fall",243,"2013",333,0,0.947914922123597,0.975022181020157,53.2541666666667,11.8078703703704,77.3044739620591,320
2014-11-29,0,"fall",243,"2014",333,0,0.96880650994575,0.971454052775145,56.5333333333333,13.6296296296296,64.343086137596,307
2015-11-29,0,"fall",243,"2015",333,0,0.973337155963303,0.952836487482097,54.8583333333333,12.6990740740741,70.5211308148917,314
2016-11-29,24,"fall",243,"2016",334,0.027906976744186,0.802325581395349,0.88029953244775,52.1,11.1666666666667,82.8042481016687,326
2017-11-29,0,"fall",243,"2017",333,0,0.832236842105263,0.88806552306137,52.425,11.3472222222222,81.1980707696446,324
2018-11-29,0,"fall",243,"2018",333,0,0.971698113207547,0.955743788642351,53.7875,12.1041666666667,74.9452467348869,318
2019-11-29,0,"fall",243,"2019",333,0,0.960091220068415,0.940685463046529,50.7958333333333,10.4421296296296,89.7499266564756,333
2020-11-29,0,"fall",243,"2020",334,0,0.936153846153846,0.945431302639648,53.7125,12.0625,75.2704802720089,318
2021-11-29,0,"fall",243,"2021",333,0,0.988888888888889,0.986189519651709,54.9666666666667,12.7592592592593,70.0953578887162,313
2022-11-29,2,"fall",243,"2022",333,0.00258732212160414,0.981888745148771,0.97645804990501,53.8208333333333,12.1226851851852,74.8013700135417,318
2023-11-29,3,"fall",243,"2023",333,0.0122448979591837,0.844897959183673,0.889624798542,49.225,9.56944444444444,99.3311925511724,342
2003-11-30,0,"fall",244,"2003",334,0,0.929033864541833,0.955025486996015,52.9125,11.6180555555556,78.8744514285494,323
2004-11-30,82,"fall",244,"2004",335,0.0268236833496892,0.906117108276088,0.925652731230373,54.2875,12.3819444444444,72.8295537572121,317
2005-11-30,451,"fall",244,"2005",334,0.0740679914600098,0.868122844473641,0.875876051237085,53.2541666666667,11.8078703703704,77.3044739620591,321
2006-11-30,0,"fall",244,"2006",334,0,0.738693467336683,0.865802554118046,51.6875,10.9375,84.9119175508351,329
2007-11-30,0,"fall",244,"2007",334,0,0.890683229813665,0.957328720609735,54.1458333333333,12.3032407407407,73.4198759139566,317
2008-11-30,0,"fall",244,"2008",335,0,0.967614011896894,0.974684860275586,55.2791666666667,12.9328703703704,68.8883968749088,313
2009-11-30,7,"fall",244,"2009",334,0.00845410628019324,0.842995169082126,0.949562904808651,54.4708333333333,12.4837962962963,72.0760444463083,316
2010-11-30,25,"fall",244,"2010",334,0.0164149704530532,0.931057124097177,0.944138926180408,50.9708333333333,10.5393518518519,88.7685673869367,333
2011-11-30,22,"fall",244,"2011",334,0.0147651006711409,0.843624161073826,0.902268993502769,51.2416666666667,10.6898148148148,87.2810146589243,331
2012-11-30,0,"fall",244,"2012",335,0,0.990443092962641,0.969889963322147,53.4375,11.9097222222222,76.4811660599119,320
2013-11-30,0,"fall",244,"2013",334,0,0.947914922123597,0.977277237507921,53.2416666666667,11.8009259259259,77.3610886612985,321
2014-11-30,0,"fall",244,"2014",334,0,0.96880650994575,0.974022665617161,56.3208333333333,13.5115740740741,65.0811890359828,309
2015-11-30,0,"fall",244,"2015",334,0,0.973337155963303,0.957006199109807,54.6291666666667,12.5717592592593,71.4345926258413,315
2016-11-30,0,"fall",244,"2016",335,0,0.802325581395349,0.890142831354731,52.1166666666667,11.1759259259259,82.7207334529737,327
2017-11-30,0,"fall",244,"2017",334,0,0.832236842105263,0.897344675130617,52.5,11.3888888888889,80.8340069330534,325
2018-11-30,0,"fall",244,"2018",334,0,0.971698113207547,0.959667346654622,53.7708333333333,12.0949074074074,75.0173397170206,319
2019-11-30,0,"fall",244,"2019",334,0,0.960091220068415,0.945868412754369,51.2083333333333,10.6712962962963,87.462085899175,331
2020-11-30,0,"fall",244,"2020",335,0,0.936153846153846,0.950221501774771,53.6,12,75.7622863173339,320
2021-11-30,0,"fall",244,"2021",334,0,0.988888888888889,0.987449340340739,54.9333333333333,12.7407407407407,70.2259562130599,314
2022-11-30,3,"fall",244,"2022",334,0.00388098318240621,0.985769728331177,0.978586319804935,53.475,11.9305555555556,76.3143717080221,320
2023-11-30,16,"fall",244,"2023",334,0.0653061224489796,0.910204081632653,0.898789421224366,49.2833333333333,9.60185185185185,98.9486962586218,343
2003-12-01,81,"fall",245,"2003",335,0.0201693227091633,0.949203187250996,0.959009995250806,52.8041666666667,11.5578703703704,79.3821735411554,324
2004-12-01,29,"fall",245,"2004",336,0.00948642459928034,0.915603532875368,0.932054373407018,54.1666666666667,12.3148148148148,73.3326178207795,318
2005-12-01,0,"fall",245,"2005",335,0,0.868122844473641,0.886036013283143,53.0583333333333,11.6990740740741,78.1985825059574,323
2006-12-01,0,"fall",245,"2006",335,0,0.738693467336683,0.876670963798552,51.8625,11.0347222222222,84.0081059203201,329
2007-12-01,0,"fall",245,"2007",335,0,0.890683229813665,0.961117482122392,53.85,12.1388888888889,74.6758151002907,320
2008-12-01,0,"fall",245,"2008",336,0,0.967614011896894,0.976969651540525,55.175,12.875,69.2872544683608,314
2009-12-01,10,"fall",245,"2009",335,0.0120772946859903,0.855072463768116,0.954008063191385,54.2958333333333,12.3865740740741,72.7950493199496,318
2010-12-01,23,"fall",245,"2010",335,0.0151017728168089,0.946158896913986,0.949036458430829,51.1458333333333,10.6365740740741,87.8031058897958,333
2011-12-01,96,"fall",245,"2011",335,0.0644295302013423,0.908053691275168,0.910489382801192,51.075,10.5972222222222,88.1919948104868,333
2012-12-01,0,"fall",245,"2012",336,0,0.990443092962641,0.972595345341206,54.1625,12.3125,73.3500570777392,318
2013-12-01,0,"fall",245,"2013",335,0,0.947914922123597,0.979333017588606,53.2416666666667,11.8009259259259,77.3610886612985,322
2014-12-01,28,"fall",245,"2014",335,0.0126582278481013,0.981464737793852,0.976365773360921,56.1208333333333,13.400462962963,65.7874544681515,311
2015-12-01,31,"fall",245,"2015",335,0.00888761467889908,0.982224770642202,0.960822425228134,54.5083333333333,12.5046296296296,71.9233485625826,317
2016-12-01,0,"fall",245,"2016",336,0,0.802325581395349,0.899269311271214,52,11.1111111111111,83.3079834408359,328
2017-12-01,12,"fall",245,"2017",335,0.0394736842105263,0.871710526315789,0.905936079606862,52.5208333333333,11.400462962963,80.7333095495972,326
2018-12-01,0,"fall",245,"2018",335,0,0.971698113207547,0.963256432444592,53.7125,12.0625,75.2704802720089,320
2019-12-01,0,"fall",245,"2019",335,0,0.960091220068415,0.950622245111628,51.2583333333333,10.6990740740741,87.1906883538614,332
2020-12-01,9,"fall",245,"2020",336,0.00230769230769231,0.938461538461538,0.954611390685579,53.5791666666667,11.9884259259259,75.8538865883888,321
2021-12-01,9,"fall",245,"2021",335,0.00526315789473684,0.994152046783626,0.988595566561966,54.7791666666667,12.6550925925926,70.8347132626897,316
2022-12-01,0,"fall",245,"2022",335,0,0.985769728331177,0.980526024268113,53.1125,11.7291666666667,77.9497411267407,323
2023-12-01,0,"fall",245,"2023",335,0,0.910204081632653,0.90727240700665,49.0875,9.49305555555556,100.241551545913,345
2003-12-02,0,"fall",246,"2003",336,0,0.949203187250996,0.962655300517014,52.7583333333333,11.5324074074074,79.5984455163723,326
2004-12-02,0,"fall",246,"2004",337,0,0.915603532875368,0.93794175936989,54.0375,12.2430555555556,73.8761206493438,320
2005-12-02,0,"fall",246,"2005",336,0,0.868122844473641,0.89546360355995,52.7541666666667,11.5300925925926,79.6181501107824,326
2006-12-02,0,"fall",246,"2006",336,0,0.738693467336683,0.886774270789237,52.13125,11.1840277777778,82.6477610097769,329
2007-12-02,0,"fall",246,"2007",336,0,0.890683229813665,0.964582287069559,53.925,12.1805555555556,74.3543973035065,320
2008-12-02,17,"fall",246,"2008",337,0.0112359550561798,0.978849966953073,0.979052663148161,55.1208333333333,12.8449074074074,69.4960211571111,315
2009-12-02,0,"fall",246,"2009",336,0,0.855072463768116,0.958078753244833,54.2333333333333,12.3518518518519,73.0544275413417,319
2010-12-02,3,"fall",246,"2010",336,0.00196979645436638,0.948128693368352,0.953525743158741,51.2791666666667,10.7106481481481,87.0779761364712,333
2011-12-02,0,"fall",246,"2011",336,0,0.908053691275168,0.918081112423602,50.8083333333333,10.4490740740741,89.6792949427742,336
2012-12-02,0,"fall",246,"2012",337,0,0.990443092962641,0.97506389881183,54.6125,12.5625,71.5017125962477,318
2013-12-02,0,"fall",246,"2013",336,0,0.947914922123597,0.98120638328122,53.125,11.7361111111111,77.892483698689,324
2014-12-02,0,"fall",246,"2014",336,0,0.981464737793852,0.978502201704049,56.0125,13.3402777777778,66.1747911938586,312
2015-12-02,18,"fall",246,"2015",336,0.0051605504587156,0.987385321100917,0.964312546303589,54.4833333333333,12.4907407407407,72.0250922120266,318
2016-12-02,0,"fall",246,"2016",337,0,0.802325581395349,0.907716204798055,51.8458333333333,11.025462962963,84.0935643247328,330
2017-12-02,0,"fall",246,"2017",336,0,0.871710526315789,0.913877463133541,52.475,11.375,80.9550909245533,327
2018-12-02,0,"fall",246,"2018",336,0,0.971698113207547,0.966537272475746,53.3416666666667,11.8564814814815,76.909893395513,323
2019-12-02,3,"fall",246,"2019",336,0.000855188141391106,0.960946408209806,0.954978467541183,51.075,10.5972222222222,88.1919948104868,334
2020-12-02,25,"fall",246,"2020",337,0.00641025641025641,0.944871794871795,0.958630996554997,53.425,11.9027777777778,76.5368848542496,323
2021-12-02,1,"fall",246,"2021",336,0.000584795321637427,0.994736842105263,0.989638208758619,54.525,12.5138888888889,71.8556383478056,318
2022-12-02,0,"fall",246,"2022",336,0,0.985769728331177,0.98229320469242,52.7166666666667,11.5092592592593,79.7958188741853,326
2023-12-02,0,"fall",246,"2023",336,0,0.910204081632653,0.915111542077057,49.1208333333333,9.51157407407408,100.019720737211,346
2003-12-03,0,"fall",247,"2003",337,0,0.949203187250996,0.965987920488062,52.7083333333333,11.5046296296296,79.835381013144,327
2004-12-03,0,"fall",247,"2004",338,0,0.915603532875368,0.943350017962963,53.8666666666667,12.1481481481481,74.6042103214237,322
2005-12-03,0,"fall",247,"2005",337,0,0.868122844473641,0.904195630298181,52.6541666666667,11.474537037037,80.0932485001348,327
2006-12-03,0,"fall",247,"2006",337,0,0.738693467336683,0.896147947448994,52.1083333333333,11.1712962962963,82.7624750868718,330
2007-12-03,0,"fall",247,"2007",337,0,0.890683229813665,0.967748705030308,53.8541666666667,12.1412037037037,74.6579043118791,322
2008-12-03,11,"fall",247,"2008",338,0.00727032385988103,0.986120290812954,0.980950947358922,54.9333333333333,12.7407407407407,70.2259562130599,317
2009-12-03,37,"fall",247,"2009",337,0.0446859903381642,0.89975845410628,0.961803576808004,54.0625,12.2569444444444,73.7704593337529,321
2010-12-03,0,"fall",247,"2010",337,0,0.948128693368352,0.957637227136398,51.15,10.6388888888889,87.7803096597704,335
2011-12-03,0,"fall",247,"2011",337,0,0.908053691275168,0.925081939918597,50.8125,10.4513888888889,89.6557694361587,337
2012-12-03,0,"fall",247,"2012",338,0,0.990443092962641,0.977315276546901,54.6458333333333,12.5810185185185,71.3675664593883,318
2013-12-03,0,"fall",247,"2013",337,0,0.947914922123597,0.982912899924733,52.9541666666667,11.6412037037037,78.6804609252882,326
2014-12-03,14,"fall",247,"2014",337,0.00632911392405063,0.987793851717902,0.980449373565975,55.9208333333333,13.2893518518519,66.5051968368022,314
2015-12-03,0,"fall",247,"2015",337,0,0.987385321100917,0.967502267184211,54.5458333333333,12.525462962963,71.7711340135236,319
2016-12-03,0,"fall",247,"2016",338,0,0.802325581395349,0.915521314913109,51.7458333333333,10.9699074074074,84.6090444664954,332
2017-12-03,0,"fall",247,"2017",337,0,0.871710526315789,0.921206704636002,52.2791666666667,11.2662037037037,81.9129992514862,329
2018-12-03,1,"fall",247,"2018",337,0.000449236298292902,0.97214734950584,0.969534430915023,53.2,11.7777777777778,77.5502510129734,325
2019-12-03,0,"fall",247,"2019",337,0,0.960946408209806,0.958966962495432,51.4083333333333,10.7824074074074,86.3839799085099,333
2020-12-03,51,"fall",247,"2020",338,0.0130769230769231,0.957948717948718,0.962308682085681,53.3625,11.8680555555556,76.8163878270636,324
2021-12-03,0,"fall",247,"2021",337,0,0.994736842105263,0.990586435814805,54.4416666666667,12.4675925925926,72.1951419815326,319
2022-12-03,0,"fall",247,"2022",337,0,0.985769728331177,0.983902653719373,52.4458333333333,11.3587962962963,81.0966973339766,328
2023-12-03,0,"fall",247,"2023",337,0,0.910204081632653,0.922344684581683,49.2833333333333,9.60185185185185,98.9486962586218,346
2003-12-04,0,"fall",248,"2003",338,0,0.949203187250996,0.969032706312215,52.6708333333333,11.4837962962963,80.0137726822069,328
2004-12-04,0,"fall",248,"2004",339,0,0.915603532875368,0.948312929984808,53.7416666666667,12.0787037037037,75.1437512226761,323
2005-12-04,0,"fall",248,"2005",338,0,0.868122844473641,0.912269722548703,52.6458333333333,11.4699074074074,80.1330305091403,328
2006-12-04,0,"fall",248,"2006",338,0,0.738693467336683,0.904828885737072,52.4416666666667,11.3564814814815,81.1169569345561,329
2007-12-04,34,"fall",248,"2007",338,0.0140786749482402,0.904761904761905,0.970640654916004,53.7125,12.0625,75.2704802720089,323
2008-12-04,0,"fall",248,"2008",339,0,0.986120290812954,0.982680248933962,54.6,12.5555555555556,71.5521142378554,320
2009-12-04,0,"fall",248,"2009",338,0,0.89975845410628,0.965209457203984,53.7875,12.1041666666667,74.9452467348869,323
2010-12-04,0,"fall",248,"2010",338,0,0.948128693368352,0.961399700983273,51.2375,10.6875,87.3036180127711,335
2011-12-04,0,"fall",248,"2011",338,0,0.908053691275168,0.931529094375792,50.6291666666667,10.349537037037,90.6996546264278,339
2012-12-04,14,"fall",248,"2012",339,0.00304083405734144,0.993483927019983,0.979367687805702,54.6208333333333,12.5671296296296,71.4681408746534,319
2013-12-04,56,"fall",248,"2013",338,0.00937866354044549,0.957293585664043,0.984466912809395,52.5708333333333,11.4282407407407,80.4923968073159,328
2014-12-04,0,"fall",248,"2014",338,0,0.987793851717902,0.982223383610286,55.725,13.1805555555556,67.2193466921479,315
2015-12-04,0,"fall",248,"2015",338,0,0.987385321100917,0.970415639430943,54.4958333333333,12.4976851851852,71.9741936091103,320
2016-12-04,0,"fall",248,"2016",339,0,0.802325581395349,0.922722490150854,51.9625,11.0902777777778,83.4980615119003,331
2017-12-04,0,"fall",248,"2017",338,0,0.871710526315789,0.927961377070675,52.0708333333333,11.150462962963,82.9507012310383,331
2018-12-04,5,"fall",248,"2018",338,0.00224618149146451,0.974393530997305,0.97227084417028,52.9,11.6111111111111,78.9327875082333,327
2019-12-04,1,"fall",248,"2019",338,0.000285062713797035,0.961231470923603,0.962615945549252,51.7125,10.9513888888889,84.7819173808963,333
2020-12-04,0,"fall",248,"2020",339,0,0.957948717948718,0.965671131035535,53.4208333333333,11.900462962963,76.5554712221821,325
2021-12-04,0,"fall",248,"2021",338,0,0.994736842105263,0.99144863863052,54.3208333333333,12.400462962963,72.6916819752849,321
2022-12-04,0,"fall",248,"2022",338,0,0.985769728331177,0.985367991898608,52.35,11.3055555555556,81.5645822761357,330
2023-12-04,0,"fall",248,"2023",338,0,0.910204081632653,0.929009319846939,49.4333333333333,9.68518518518518,97.9751491746983,346
2003-12-05,0,"fall",249,"2003",339,0,0.949203187250996,0.971812874239744,52.6708333333333,11.4837962962963,80.0137726822069,329
2004-12-05,0,"fall",249,"2004",340,0,0.915603532875368,0.952862783417403,53.7708333333333,12.0949074074074,75.0173397170206,324
2005-12-05,0,"fall",249,"2005",339,0,0.868122844473641,0.919723768070745,52.5916666666667,11.4398148148148,80.3923324283051,329
2006-12-05,157,"fall",249,"2006",339,0.0239074158672149,0.762600883203898,0.912854752819315,52.3791666666667,11.3217592592593,81.4217577810145,330
2007-12-05,51,"fall",249,"2007",339,0.0211180124223602,0.925879917184265,0.973280445585164,53.8125,12.1180555555556,74.8373005997383,324
2008-12-05,0,"fall",249,"2008",340,0,0.986120290812954,0.984255081689632,54.3458333333333,12.4143518518519,72.5885331030777,322
2009-12-05,0,"fall",249,"2009",339,0,0.89975845410628,0.968321646271917,53.4666666666667,11.9259259259259,76.3513902646558,325
2010-12-05,0,"fall",249,"2010",339,0,0.948128693368352,0.964840277507644,51.3166666666667,10.7314814814815,86.8756403244665,336
2011-12-05,0,"fall",249,"2011",339,0,0.908053691275168,0.937458940931381,50.4479166666667,10.2488425925926,91.7495738834471,341
2012-12-05,3,"fall",249,"2012",340,0.000651607298001738,0.994135534317984,0.981237971012243,54.6,12.5555555555556,71.5521142378554,321
2013-12-05,103,"fall",249,"2013",339,0.0172500418690337,0.974543627533077,0.985881623643974,52.0416666666667,11.1342592592593,83.0975405089432,332
2014-12-05,0,"fall",249,"2014",339,0,0.987793851717902,0.983839074572904,55.7666666666667,13.2037037037037,67.0664464840948,316
2015-12-05,0,"fall",249,"2015",339,0,0.987385321100917,0.973075100729689,53.9854166666667,12.2141203703704,74.0969736303834,323
2016-12-05,5,"fall",249,"2016",340,0.00581395348837209,0.808139534883721,0.929357184305532,51.7708333333333,10.9837962962963,84.4797341038693,333
2017-12-05,1,"fall",249,"2017",339,0.00328947368421053,0.875,0.934178369484503,52.0416666666667,11.1342592592593,83.0975405089432,332
2018-12-05,15,"fall",249,"2018",339,0.00673854447439353,0.981132075471698,0.974767869695265,52.8291666666667,11.5717592592593,79.2645757240655,328
2019-12-05,25,"fall",249,"2019",339,0.00712656784492588,0.968358038768529,0.965951953319413,51.7875,10.9930555555556,84.3936906631888,333
2020-12-05,0,"fall",249,"2020",340,0,0.957948717948718,0.968743358455084,53.2916666666667,11.8287037037037,77.1349996466279,326
2021-12-05,0,"fall",249,"2021",339,0,0.994736842105263,0.992232490198012,54.1625,12.3125,73.3500570777392,322
2022-12-05,3,"fall",249,"2022",339,0.00388098318240621,0.989650711513583,0.986701743507841,52.2375,11.2430555555556,82.1189869173191,331
2023-12-05,0,"fall",249,"2023",339,0,0.910204081632653,0.935142194923505,49.4333333333333,9.68518518518518,97.9751491746983,347
2003-12-06,0,"fall",250,"2003",340,0,0.949203187250996,0.974350052221385,52.6333333333333,11.462962962963,80.1927587290113,330
2004-12-06,0,"fall",250,"2004",341,0,0.915603532875368,0.957030275070936,53.6333333333333,12.0185185185185,75.6160682164517,326
2005-12-06,184,"fall",250,"2005",340,0.0302184266710461,0.898341271144687,0.92659543758518,52.6333333333333,11.462962962963,80.1927587290113,330
2006-12-06,214,"fall",250,"2006",340,0.0325871783158215,0.79518806151972,0.920263435614394,52.0916666666667,11.162037037037,82.8460525287168,333
2007-12-06,0,"fall",250,"2007",340,0,0.925879917184265,0.975688829245331,53.8416666666667,12.1342592592593,74.7116558827279,325
2008-12-06,0,"fall",250,"2008",341,0,0.986120290812954,0.985688805057381,54.125,12.2916666666667,73.5072887465087,324
2009-12-06,0,"fall",250,"2009",340,0,0.89975845410628,0.971163751778274,53.0541666666667,11.6967592592593,78.2177731408057,328
2010-12-06,0,"fall",250,"2010",340,0,0.948128693368352,0.967984396131439,51.4,10.7777777777778,86.4285048284757,336
2011-12-06,12,"fall",250,"2011",340,0.00805369127516779,0.916107382550336,0.942906714996242,50.8541666666667,10.474537037037,89.4210190899226,339
2012-12-06,0,"fall",250,"2012",341,0,0.994135534317984,0.982941669260122,54.1833333333333,12.3240740740741,73.2629225141274,323
2013-12-06,0,"fall",250,"2013",340,0,0.974543627533077,0.987169165820824,51.5875,10.8819444444444,85.4348985619851,335
2014-12-06,0,"fall",250,"2014",340,0,0.987793851717902,0.985310113938883,55.7875,13.2152777777778,66.9901905710538,317
2015-12-06,0,"fall",250,"2015",340,0,0.987385321100917,0.975501527388397,53.4958333333333,11.9421296296296,76.2219421916279,326
2016-12-06,80,"fall",250,"2016",341,0.0930232558139535,0.901162790697674,0.935462095117246,51.575,10.875,85.5006083477707,336
2017-12-06,3,"fall",250,"2017",340,0.00986842105263158,0.884868421052632,0.939893582852132,51.9833333333333,11.1018518518519,83.3923829319074,333
2018-12-06,0,"fall",250,"2018",340,0,0.981132075471698,0.977045345473734,53,11.6666666666667,78.4678910570933,328
2019-12-06,0,"fall",250,"2019",340,0,0.968358038768529,0.968999855621469,51.7125,10.9513888888889,84.7819173808962,335
2020-12-06,0,"fall",250,"2020",341,0,0.957948717948718,0.971548740630551,53.0833333333333,11.712962962963,78.0835858341322,328
2021-12-06,1,"fall",250,"2021",340,0.000584795321637427,0.995321637426901,0.992945002114331,53.9375,12.1875,74.3010280587707,324
2022-12-06,2,"fall",250,"2022",340,0.00258732212160414,0.992238033635188,0.987915410646828,52.3375,11.2986111111111,81.6259070301583,332
2023-12-06,2,"fall",250,"2023",340,0.00816326530612245,0.918367346938776,0.940779025757734,49.7166666666667,9.84259259259259,96.1747451905625,346
2003-12-07,0,"fall",251,"2003",341,0,0.949203187250996,0.976664337768715,52.4833333333333,11.3796296296296,80.9146995943616,332
2004-12-07,36,"fall",251,"2004",342,0.0117762512266928,0.927379784102061,0.960844451589033,53.1416666666667,11.7453703703704,77.8162378574529,329
2005-12-07,502,"fall",251,"2005",341,0.0824437510264411,0.980785022171128,0.932921790555163,52.5,11.3888888888889,80.8340069330534,332
2006-12-07,118,"fall",251,"2006",341,0.0179686310339577,0.813156692553678,0.927092571405239,52.0958333333333,11.1643518518519,82.8251463867004,334
2007-12-07,0,"fall",251,"2007",341,0,0.925879917184265,0.977885064276883,53.7,12.0555555555556,75.3248901916632,326
2008-12-07,0,"fall",251,"2008",342,0,0.986120290812954,0.986993699573119,54.0458333333333,12.2476851851852,73.8408751786671,325
2009-12-07,0,"fall",251,"2009",341,0,0.89975845410628,0.973757780760863,52.5833333333333,11.4351851851852,80.4323359338339,331
2010-12-07,0,"fall",251,"2010",341,0,0.948128693368352,0.970855848236137,51.3958333333333,10.775462962963,86.4507801080352,337
2011-12-07,29,"fall",251,"2011",341,0.0194630872483221,0.935570469798658,0.947906318665057,50.8333333333333,10.462962962963,89.5382796729913,341
2012-12-07,0,"fall",251,"2012",342,0,0.994135534317984,0.984493106951528,53.6625,12.0347222222222,75.4884719034526,326
2013-12-07,0,"fall",251,"2013",341,0,0.974543627533077,0.988340677683186,51.3166666666667,10.7314814814815,86.8756403244665,338
2014-12-07,0,"fall",251,"2014",341,0,0.987793851717902,0.986649069816369,55.475,13.0416666666667,68.1477462949138,319
2015-12-07,0,"fall",251,"2015",341,0,0.987385321100917,0.977714296508629,53.75,12.0833333333333,75.1076012934906,326
2016-12-07,0,"fall",251,"2016",342,0,0.901162790697674,0.941072875195999,51.2041666666667,10.6689814814815,87.4847591380444,338
2017-12-07,6,"fall",251,"2017",341,0.0197368421052632,0.904605263157895,0.945141692381837,52.2125,11.2291666666667,82.2429500703207,333
2018-12-07,0,"fall",251,"2018",341,0,0.981132075471698,0.979121657146964,52.8458333333333,11.5810185185185,79.1863212790818,330
2019-12-07,0,"fall",251,"2019",341,0,0.968358038768529,0.97178288692482,51.6958333333333,10.9421296296296,84.8685511910752,336
2020-12-07,0,"fall",251,"2020",342,0,0.957948717948718,0.974109060375882,52.9916666666667,11.662037037037,78.5064764491938,330
2021-12-07,2,"fall",251,"2021",341,0.00116959064327485,0.996491228070175,0.993592577532037,53.7291666666667,12.0717592592593,75.1980247277452,326
2022-12-07,5,"fall",251,"2022",341,0.00646830530401035,0.998706338939198,0.989019544941299,52.2833333333333,11.2685185185185,81.892442824698,333
2023-12-07,13,"fall",251,"2023",341,0.0530612244897959,0.971428571428571,0.94595426960042,49.5541666666667,9.75231481481481,97.2012417772587,348
2003-12-08,103,"fall",252,"2003",342,0.0256474103585657,0.974850597609562,0.978774363948255,51.9333333333333,11.0740740740741,83.6463469564242,336
2004-12-08,135,"fall",252,"2004",343,0.0441609421000981,0.971540726202159,0.964332683294047,52.5791666666667,11.4328703703704,80.452348805985,332
2005-12-08,0,"fall",252,"2005",342,0,0.980785022171128,0.938738956190868,52.3,11.2777777777778,81.8102939079665,334
2006-12-08,0,"fall",252,"2006",342,0,0.813156692553678,0.933379159544356,52.0583333333333,11.1435185185185,83.0135849878368,335
2007-12-08,0,"fall",252,"2007",342,0,0.925879917184265,0.979886984646333,53.3125,11.8402777777778,77.0410862684417,329
2008-12-08,0,"fall",252,"2008",343,0,0.986120290812954,0.988181040468515,53.9916666666667,12.2175925925926,74.0704193870983,326
2009-12-08,12,"fall",252,"2009",342,0.0144927536231884,0.914251207729469,0.976124194973501,52.0958333333333,11.1643518518519,82.8251463867004,335
2010-12-08,59,"fall",252,"2010",342,0.0387393302692055,0.986868023637557,0.973476818911755,51.4125,10.7847222222222,86.3617302593913,338
2011-12-08,50,"fall",252,"2011",342,0.0335570469798658,0.969127516778523,0.952490171646818,50.7166666666667,10.3981481481481,90.1991911098709,342
2012-12-08,0,"fall",252,"2012",343,0,0.994135534317984,0.985905466251465,53.25,11.8055555555556,77.3233386696284,329
2013-12-08,0,"fall",252,"2013",342,0,0.974543627533077,0.989406373202403,51.3166666666667,10.7314814814815,86.8756403244665,339
2014-12-08,0,"fall",252,"2014",342,0,0.987793851717902,0.987867485116423,55.3625,12.9791666666667,68.5717680845345,321
2015-12-08,0,"fall",252,"2015",342,0,0.987385321100917,0.979731354957893,53.8541666666667,12.1412037037037,74.6579043118791,327
2016-12-08,0,"fall",252,"2016",343,0,0.901162790697674,0.94622390776906,51.15,10.6388888888889,87.7803096597704,340
2017-12-08,0,"fall",252,"2017",342,0,0.904605263157895,0.949955968654875,52.2791666666667,11.2662037037037,81.9129992514862,334
2018-12-08,0,"fall",252,"2018",342,0,0.981132075471698,0.981013810249441,52.775,11.5416666666667,79.5196997311486,332
2019-12-08,0,"fall",252,"2019",342,0,0.968358038768529,0.974322692804082,51.8291666666667,11.0162037037037,84.179152279392,336
